"Date","Price","Open","High","Low","Vol.","Change %"
"10/02/2017","23.6700","23.6610","23.7600","23.6610","","0.33%"
"09/29/2017","23.5910","23.7020","23.8110","23.5910","","-0.04%"
"09/28/2017","23.6000","23.6710","23.7200","23.6000","","-0.15%"
"09/27/2017","23.6350","23.6760","23.6760","23.6150","","0.30%"
"09/26/2017","23.5646","23.7038","23.8178","23.5646","","-0.19%"
"09/25/2017","23.6095","23.6789","23.8229","23.5629","","-0.04%"
"09/22/2017","23.6200","23.5610","23.6900","23.4600","","0.30%"
"09/21/2017","23.5500","23.5400","23.7000","23.5000","","-0.21%"
"09/20/2017","23.6000","23.5866","23.6800","23.5400","","-0.04%"
"09/19/2017","23.6100","23.5910","23.7300","23.5910","","0.05%"
"09/18/2017","23.5993","23.6537","23.7927","23.5893","","0.12%"
"09/15/2017","23.5700","23.5510","23.6600","23.4966","","0.24%"
"09/14/2017","23.5132","23.6374","23.7863","23.5132","","-0.09%"
"09/13/2017","23.5341","23.6006","23.7207","23.5341","","-0.19%"
"09/12/2017","23.5790","23.5478","23.7158","23.5358","","-0.04%"
"09/11/2017","23.5895","23.5349","23.7029","23.4995","","-0.04%"
"09/08/2017","23.5979","23.6283","23.8113","23.5979","","0.02%"
"09/07/2017","23.5943","23.6247","23.6247","23.5943","","0.01%"
"09/06/2017","23.5919","23.6253","23.6253","23.5919","","0.01%"
"09/05/2017","23.5907","23.6111","23.7741","23.5907","","0.76%"
"09/04/2017","23.4135","23.3915","23.5465","23.3915","","-0.58%"
"09/01/2017","23.5500","23.5050","23.6700","23.4300","","0.00%"
"08/31/2017","23.5500","23.6250","23.7200","23.5415","","0.24%"
"08/30/2017","23.4937","23.6053","23.6053","23.4937","","-0.24%"
"08/29/2017","23.5500","23.6250","23.6250","23.5135","","0.43%"
"08/28/2017","23.4500","23.6250","23.6300","23.4500","","-0.19%"
"08/25/2017","23.4937","23.4402","23.6053","23.4303","","-0.04%"
"08/24/2017","23.5041","23.5175","23.5924","23.4674","","0.01%"
"08/23/2017","23.5006","23.5799","23.5799","23.4829","","0.05%"
"08/22/2017","23.4894","23.5822","23.5862","23.4894","","-0.09%"
"08/21/2017","23.5101","23.5516","23.5567","23.5101","","-0.27%"
"08/18/2017","23.5743","23.4770","23.5743","23.3930","","0.02%"
"08/17/2017","23.5697","23.4490","23.5697","23.3650","","0.28%"
"08/16/2017","23.5037","23.5451","23.5501","23.5037","","0.62%"
"08/15/2017","23.3600","23.2864","23.3600","23.2720","","-0.59%"
"08/14/2017","23.4992","23.5366","23.6556","23.4992","","0.65%"
"08/11/2017","23.3470","23.3470","23.3470","23.3470","","-0.27%"
"08/10/2017","23.4100","23.5260","23.5310","23.4100","","-0.26%"
"08/09/2017","23.4714","23.5562","23.5642","23.4714","","0.03%"
"08/08/2017","23.4646","23.5388","23.5877","23.4646","","-0.15%"
"08/07/2017","23.4992","23.4966","23.6456","23.4356","","0.21%"
"08/04/2017","23.4500","23.5410","23.7000","23.4500","","-0.06%"
"08/03/2017","23.4646","23.4745","23.5877","23.4378","","0.09%"
"08/02/2017","23.4445","23.4989","23.6179","23.4078","","-0.08%"
"08/01/2017","23.4643","23.5339","23.5429","23.4428","","0.23%"
"07/31/2017","23.4100","23.4810","23.6200","23.3900","","-0.28%"
"07/28/2017","23.4747","23.5171","23.5211","23.4747","","0.30%"
"07/27/2017","23.4050","23.4880","23.6450","23.4050","","-0.31%"
"07/26/2017","23.4779","23.5060","23.6840","23.4441","","-0.04%"
"07/25/2017","23.4884","23.4932","23.6713","23.4312","","-0.09%"
"07/24/2017","23.5092","23.4676","23.6156","23.4057","","0.68%"
"07/21/2017","23.3500","23.5120","23.5700","23.3500","","-0.28%"
"07/20/2017","23.4158","23.5010","23.6290","23.4158","","0.09%"
"07/19/2017","23.3958","23.4730","23.6190","23.3958","","-0.08%"
"07/18/2017","23.4144","23.4144","23.6576","23.4144","","0.11%"
"07/17/2017","23.3896","23.4587","23.5927","23.3896","","-0.05%"
"07/14/2017","23.4006","23.4006","23.5138","23.4006","","-0.04%"
"07/13/2017","23.4100","23.4410","23.5900","23.4000","","0.00%"
"07/12/2017","23.4100","23.3768","23.5400","23.3768","","0.06%"
"07/11/2017","23.3970","23.4282","23.6002","23.3970","","-0.02%"
"07/10/2017","23.4020","23.4232","23.6052","23.4020","","-0.10%"
"07/07/2017","23.4244","23.3884","23.5705","23.3104","","0.32%"
"07/06/2017","23.3487","23.2664","23.4184","23.1820","","-0.06%"
"07/05/2017","23.3629","23.3080","23.3629","23.2400","","0.57%"
"07/04/2017","23.2300","23.2280","23.2300","23.2280","","-0.77%"
"07/03/2017","23.4100","23.2280","23.4100","23.0200","","0.36%"
"06/30/2017","23.3258","23.3482","23.4882","23.3258","","-0.13%"
"06/29/2017","23.3568","23.3540","23.4500","23.2469","","0.24%"
"06/28/2017","23.3007","23.4078","23.5038","23.3007","","0.63%"
"06/27/2017","23.1546","23.2617","23.2617","23.0877","","-0.62%"
"06/26/2017","23.2982","23.3754","23.5114","23.2982","","-0.01%"
"06/23/2017","23.2996","23.3396","23.5027","23.2028","","-0.19%"
"06/22/2017","23.3433","23.3703","23.5264","23.2463","","0.08%"
"06/21/2017","23.3250","23.2250","23.5350","23.2250","","-0.08%"
"06/20/2017","23.3431","23.3681","23.5241","23.2041","","-0.09%"
"06/19/2017","23.3638","23.2360","23.3900","23.1000","","0.27%"
"06/16/2017","23.3000","23.2560","23.4000","23.1700","","0.00%"
"06/15/2017","23.3009","23.3499","23.4139","23.2039","","0.22%"
"06/14/2017","23.2489","23.2600","23.2697","23.0900","","0.02%"
"06/13/2017","23.2445","23.2916","23.4076","23.2375","","-0.11%"
"06/12/2017","23.2697","23.3007","23.4127","23.1827","","0.08%"
"06/09/2017","23.2500","23.2620","23.2680","23.1500","","-0.01%"
"06/08/2017","23.2533","23.2663","23.3464","23.1464","","-0.09%"
"06/07/2017","23.2753","23.2000","23.2753","23.0800","","0.32%"
"06/06/2017","23.2000","23.1510","23.2000","23.0900","","-0.09%"
"06/05/2017","23.2198","23.2656","23.2656","23.2046","","0.02%"
"06/02/2017","23.2150","23.1798","23.2609","23.0998","","0.89%"
"06/01/2017","23.0100","23.0405","23.0910","22.9300","","-0.90%"
"05/31/2017","23.2188","23.2741","23.2741","23.1901","","0.41%"
"05/30/2017","23.1233","23.2014","23.3264","23.0363","","0.49%"
"05/29/2017","23.0100","23.0830","23.2100","22.9400","","0.04%"
"05/26/2017","23.0000","23.0100","23.2400","22.9900","","-0.73%"
"05/25/2017","23.1693","23.2402","23.2452","23.1122","","-0.03%"
"05/24/2017","23.1765","23.0904","23.3103","23.0904","","-0.04%"
"05/23/2017","23.1868","23.0978","23.2097","23.0778","","0.40%"
"05/22/2017","23.0949","23.1420","23.1420","23.0020","","0.00%"
"05/19/2017","23.0949","23.1190","23.1600","22.6500","","-0.17%"
"05/18/2017","23.1344","23.0521","23.1550","22.9900","","0.67%"
"05/17/2017","22.9800","23.0600","23.0600","22.9800","","-0.67%"
"05/16/2017","23.1352","23.1031","23.1961","23.0632","","-0.09%"
"05/15/2017","23.1550","23.1020","23.1550","22.9800","","-0.19%"
"05/12/2017","23.2000","23.1000","23.3100","23.1000","","0.54%"
"05/11/2017","23.0750","23.2550","23.3150","23.0750","","0.46%"
"05/10/2017","22.9700","22.9400","23.1900","22.9400","","-0.57%"
"05/09/2017","23.1016","23.0599","23.2099","23.0599","","0.04%"
"05/08/2017","23.0934","23.1732","23.2613","23.0113","","0.14%"
"05/05/2017","23.0600","23.1600","23.2120","23.0600","","0.44%"
"05/04/2017","22.9600","23.0520","23.1400","22.9500","","-0.70%"
"05/03/2017","23.1207","23.0816","23.1436","22.8916","","0.70%"
"05/02/2017","22.9609","22.8738","23.0309","22.8637","","0.27%"
"05/01/2017","22.9000","23.0660","23.2300","22.9000","","-0.97%"
"04/28/2017","23.1247","23.1776","23.3576","23.0276","","0.98%"
"04/27/2017","22.9000","23.0500","23.1300","22.9000","","-0.69%"
"04/26/2017","23.0600","23.1000","23.2800","23.0200","","0.74%"
"04/25/2017","22.8900","22.8400","23.0000","22.8400","","-0.86%"
"04/24/2017","23.0897","23.0865","23.2025","23.0424","","0.39%"
"04/21/2017","23.0000","23.0100","23.1400","22.9300","","0.12%"
"04/20/2017","22.9719","23.0006","23.0506","22.9206","","-0.45%"
"04/19/2017","23.0751","23.0010","23.1150","23.0010","","0.00%"
"04/18/2017","23.0756","23.1099","23.1099","23.0756","","-0.02%"
"04/17/2017","23.0802","23.1030","23.1030","22.9690","","0.26%"
"04/14/2017","23.0200","22.8800","23.0740","22.8800","","-0.25%"
"04/13/2017","23.0779","23.1007","23.1007","22.9167","","0.23%"
"04/12/2017","23.0250","23.0990","23.1850","22.9150","","-0.12%"
"04/11/2017","23.0517","23.0745","23.0745","22.8805","","0.16%"
"04/10/2017","23.0146","23.1139","23.1139","22.9200","","0.99%"
"04/07/2017","22.7900","22.8200","22.9440","22.7500","","-0.42%"
"04/06/2017","22.8856","22.7983","22.9313","22.7483","","0.46%"
"04/05/2017","22.7800","22.7400","22.9900","22.7400","","-0.56%"
"04/04/2017","22.9083","22.7558","22.9589","22.7558","","-0.14%"
"04/03/2017","22.9409","23.0047","23.0047","22.8537","","-0.06%"
"03/31/2017","22.9550","22.9450","23.0250","22.8550","","-0.13%"
"03/30/2017","22.9840","22.8667","23.1068","22.8568","","0.03%"
"03/29/2017","22.9770","23.0799","23.0898","22.8599","","-0.02%"
"03/28/2017","22.9817","22.7900","23.0000","22.7700","","0.10%"
"03/27/2017","22.9582","22.9814","23.0864","22.6864","","0.25%"
"03/24/2017","22.9000","22.8000","22.9500","22.7600","","-0.30%"
"03/23/2017","22.9684","22.7500","23.0000","22.7500","","0.28%"
"03/22/2017","22.9047","22.7849","23.0399","22.7849","","0.68%"
"03/21/2017","22.7500","22.6900","22.8700","22.6900","","-0.17%"
"03/20/2017","22.7898","23.0068","23.1548","22.7248","","0.40%"
"03/17/2017","22.7000","22.9020","23.0000","22.7000","","-0.50%"
"03/16/2017","22.8134","22.6999","22.8619","22.5199","","0.03%"
"03/15/2017","22.8064","22.9400","22.9400","22.6900","","0.51%"
"03/14/2017","22.6900","22.9500","23.0000","22.6900","","-0.63%"
"03/13/2017","22.8331","22.8490","23.0000","22.6200","","0.20%"
"03/10/2017","22.7876","22.8361","22.9671","22.6571","","0.12%"
"03/09/2017","22.7594","22.7107","22.8597","22.7107","","-0.09%"
"03/08/2017","22.7797","22.8348","22.8348","22.7558","","-0.42%"
"03/07/2017","22.8748","22.9704","22.9764","22.7874","","0.58%"
"03/06/2017","22.7431","22.8134","22.8134","22.5705","","0.06%"
"03/03/2017","22.7293","22.8199","22.8250","22.6319","","0.00%"
"03/02/2017","22.7293","22.8920","22.9120","22.6319","","0.00%"
"03/01/2017","22.7293","22.8320","22.8700","22.6700","","0.26%"
"02/28/2017","22.6700","22.7473","22.9000","22.6600","","-0.83%"
"02/27/2017","22.8600","22.8170","22.9200","22.6600","","0.13%"
"02/24/2017","22.8300","22.8870","22.8870","22.7000","","0.44%"
"02/23/2017","22.7293","22.8110","22.8170","22.5500","","0.00%"
"02/22/2017","22.7293","22.8060","22.8800","22.6500","","-0.41%"
"02/21/2017","22.8218","22.8010","22.8500","22.6500","","0.76%"
"02/20/2017","22.6500","22.7910","22.8010","22.6500","","-0.55%"
"02/17/2017","22.7750","22.9160","22.9272","22.7050","","0.11%"
"02/16/2017","22.7500","22.7800","22.8000","22.5000","","-0.45%"
"02/15/2017","22.8523","22.6400","22.8523","22.6400","","0.12%"
"02/14/2017","22.8248","22.7700","22.8248","22.6300","","0.07%"
"02/13/2017","22.8098","22.7700","22.8098","22.6176","","0.57%"
"02/10/2017","22.6810","22.7126","22.7236","22.5836","","0.23%"
"02/09/2017","22.6300","22.7540","22.8778","22.5500","","-1.06%"
"02/08/2017","22.8723","22.7540","22.8723","22.4200","","0.43%"
"02/07/2017","22.7750","22.7490","22.8348","22.6200","","0.69%"
"02/06/2017","22.6200","22.7440","22.8348","22.6200","","-0.72%"
"02/03/2017","22.7850","22.8090","22.8750","22.6550","","0.73%"
"02/02/2017","22.6200","22.7340","22.8250","22.6200","","0.00%"
"02/01/2017","22.6200","22.5200","22.8000","22.5200","","-0.31%"
"01/31/2017","22.6899","22.8353","22.8404","22.6523","","0.28%"
"01/30/2017","22.6261","22.7170","22.7550","22.5400","","-0.37%"
"01/27/2017","22.7100","22.8000","22.8170","22.6600","","-0.63%"
"01/26/2017","22.8530","22.7000","22.8530","22.5800","","0.00%"
"01/25/2017","22.8530","22.6950","22.8734","22.6000","","-0.09%"
"01/24/2017","22.8734","22.6950","22.8734","22.5300","","1.21%"
"01/23/2017","22.6000","22.6830","22.8294","22.4100","","-0.48%"
"01/20/2017","22.7100","22.7000","22.8000","22.6400","","-0.30%"
"01/19/2017","22.7791","22.6830","22.7791","22.5900","","0.01%"
"01/18/2017","22.7773","22.6275","22.7773","22.5845","","1.07%"
"01/17/2017","22.5367","22.6720","22.7500","22.5141","","-0.24%"
"01/16/2017","22.5900","22.7160","22.7600","22.5900","","-0.26%"
"01/13/2017","22.6500","22.7110","22.8000","22.5644","","-0.11%"
"01/12/2017","22.6750","22.6050","22.7750","22.4750","","0.53%"
"01/11/2017","22.5549","22.6440","22.7000","22.5141","","0.08%"
"01/10/2017","22.5367","22.5200","22.6600","22.3800","","0.00%"
"01/09/2017","22.5358","22.6330","22.6700","22.4977","","-0.50%"
"01/06/2017","22.6500","22.6830","22.7000","22.4500","","0.58%"
"01/05/2017","22.5200","22.5100","22.6330","22.4366","","0.09%"
"01/04/2017","22.5000","22.6123","22.6243","22.4423","","-0.19%"
"01/03/2017","22.5425","22.6598","22.6598","22.4598","","0.59%"
"01/02/2017","22.4100","22.5140","22.5200","22.4100","","0.04%"
"12/30/2016","22.4000","22.5840","22.5840","22.1800","","0.00%"
"12/29/2016","22.4000","22.5980","22.7000","22.3900","","-0.63%"
"12/28/2016","22.5425","22.4500","22.5980","22.4000","","0.64%"
"12/27/2016","22.4000","22.5530","22.5590","22.4000","","-0.38%"
"12/26/2016","22.4850","22.4850","22.4850","22.4850","","-0.53%"
"12/23/2016","22.6050","22.4550","22.7050","22.4350","","0.28%"
"12/22/2016","22.5425","22.6098","22.6098","22.4598","","-0.25%"
"12/21/2016","22.6000","22.6540","22.7200","22.4300","","0.98%"
"12/20/2016","22.3800","22.3500","22.6800","22.3300","","-0.97%"
"12/19/2016","22.6000","22.6410","22.7100","22.4800","","0.26%"
"12/16/2016","22.5425","22.5848","22.6398","22.4198","","0.00%"
"12/15/2016","22.5425","22.3998","22.7998","22.3898","","0.00%"
"12/14/2016","22.5425","22.5728","22.5898","22.1598","","0.00%"
"12/13/2016","22.5425","22.3600","22.5600","22.2900","","0.08%"
"12/12/2016","22.5250","22.5040","22.5500","22.3600","","-0.08%"
"12/09/2016","22.5425","22.5538","22.7998","22.3698","","0.00%"
"12/08/2016","22.5425","22.5538","22.5538","22.3998","","0.86%"
"12/07/2016","22.3500","22.3500","22.5400","22.3300","","0.00%"
"12/06/2016","22.3500","22.5220","22.5600","22.2600","","-0.85%"
"12/05/2016","22.5425","22.4730","22.6000","22.3400","","-0.01%"
"12/02/2016","22.5441","22.5012","22.5441","22.2782","","0.91%"
"12/01/2016","22.3400","22.4620","22.5000","22.3100","","-0.91%"
"11/30/2016","22.5441","22.4620","22.5441","22.2200","","0.08%"
"11/29/2016","22.5263","22.4620","22.5263","22.2200","","0.67%"
"11/28/2016","22.3770","22.4570","22.5000","22.1900","","-0.37%"
"11/25/2016","22.4600","22.4560","22.4670","22.3200","","0.58%"
"11/24/2016","22.3300","22.4460","22.4900","22.3200","","-0.73%"
"11/23/2016","22.4950","22.3200","22.4950","22.3000","","0.22%"
"11/22/2016","22.4450","22.4300","22.4639","22.3000","","0.56%"
"11/21/2016","22.3200","22.4300","22.4700","22.3200","","-0.57%"
"11/18/2016","22.4476","22.4883","22.6292","22.3792","","-0.09%"
"11/17/2016","22.4676","22.4190","22.4676","22.3000","","0.12%"
"11/16/2016","22.4400","22.4030","22.4600","22.3100","","-0.16%"
"11/15/2016","22.4751","22.4030","22.4751","22.3000","","0.07%"
"11/14/2016","22.4601","22.4030","22.5300","22.3000","","0.72%"
"11/11/2016","22.3000","22.3080","22.3200","22.2100","","-0.23%"
"11/10/2016","22.3512","22.3504","22.4934","22.2535","","-0.21%"
"11/09/2016","22.3990","22.4476","22.4656","22.2756","","0.49%"
"11/08/2016","22.2900","22.3770","22.4151","22.2880","","-0.45%"
"11/07/2016","22.3901","22.3710","22.4351","22.2600","","0.20%"
"11/04/2016","22.3451","22.3122","22.4372","22.2722","","0.38%"
"11/03/2016","22.2600","22.2600","22.4500","22.2600","","-0.80%"
"11/02/2016","22.4401","22.2600","22.4550","22.2000","","0.27%"
"11/01/2016","22.3790","22.3000","22.4250","22.2300","","-0.04%"
"10/31/2016","22.3889","22.3460","22.4000","22.1400","","0.66%"
"10/28/2016","22.2417","22.2857","22.3817","22.2417","","-0.04%"
"10/27/2016","22.2500","22.2800","22.3400","22.2400","","0.04%"
"10/26/2016","22.2401","22.2400","22.3604","22.2280","","-0.54%"
"10/25/2016","22.3604","22.2400","22.3703","22.2370","","-0.04%"
"10/24/2016","22.3703","22.3210","22.3901","22.2400","","-0.09%"
"10/21/2016","22.3900","22.3523","22.5123","22.3023","","0.67%"
"10/20/2016","22.2400","22.3070","22.3600","22.2175","","-0.49%"
"10/19/2016","22.3500","22.3070","22.3500","22.2000","","0.16%"
"10/18/2016","22.3151","22.2000","22.3300","22.2000","","0.52%"
"10/17/2016","22.2000","22.2920","22.3550","22.2000","","0.00%"
"10/14/2016","22.2000","22.2600","22.4200","22.2000","","-0.43%"
"10/13/2016","22.2951","22.2100","22.3550","22.1930","","0.25%"
"10/12/2016","22.2401","22.1900","22.3550","22.1680","","0.27%"
"10/11/2016","22.1801","22.2400","22.3050","22.1650","","-0.04%"
"10/10/2016","22.1900","22.2730","22.2800","22.1600","","-0.52%"
"10/07/2016","22.3050","22.3650","22.3680","22.2150","","-0.01%"
"10/06/2016","22.3071","22.2100","22.3250","22.1190","","0.57%"
"10/05/2016","22.1800","22.1800","22.2500","22.1190","","-0.10%"
"10/04/2016","22.2026","22.2090","22.2600","22.1190","","0.10%"
"10/03/2016","22.1800","22.2090","22.2550","22.1800","","0.00%"
"09/30/2016","22.1800","22.2000","22.2800","22.1490","","-0.41%"
"09/29/2016","22.2702","22.1700","22.2702","22.1190","","0.09%"
"09/28/2016","22.2500","22.0500","22.2600","22.0500","","0.04%"
"09/27/2016","22.2412","22.2222","22.2682","22.0332","","0.56%"
"09/26/2016","22.1168","22.2090","22.2600","22.1047","","-0.64%"
"09/23/2016","22.2600","22.2200","22.2600","22.1681","","0.60%"
"09/22/2016","22.1266","22.1600","22.2600","22.1145","","-0.06%"
"09/21/2016","22.1402","22.1600","22.3300","22.1190","","-0.04%"
"09/20/2016","22.1501","22.1600","22.2550","22.0692","","0.16%"
"09/19/2016","22.1157","22.2090","22.2500","22.0790","","-0.34%"
"09/16/2016","22.1902","22.2521","22.3221","22.1721","","0.45%"
"09/15/2016","22.0911","22.1500","22.2100","22.0750","","-0.09%"
"09/14/2016","22.1107","21.9300","22.2100","21.9300","","-0.04%"
"09/13/2016","22.1205","22.0800","22.2000","22.0562","","-0.04%"
"09/12/2016","22.1303","22.2391","22.3141","22.1303","","0.17%"
"09/09/2016","22.0921","22.1120","22.2521","22.0921","","-0.22%"
"09/08/2016","22.1401","22.2220","22.2270","22.1370","","0.22%"
"09/07/2016","22.0921","22.1400","22.1650","22.0750","","-0.09%"
"09/06/2016","22.1117","22.1650","22.1650","22.0750","","-0.22%"
"09/05/2016","22.1600","22.1650","22.2800","22.1100","","0.09%"
"09/02/2016","22.1400","22.0500","22.1900","22.0500","","0.05%"
"09/01/2016","22.1300","21.9300","22.2200","21.8750","","0.00%"
"08/31/2016","22.1300","21.9200","22.1700","21.8715","","0.04%"
"08/30/2016","22.1212","21.9300","22.3259","21.8675","","0.00%"
"08/29/2016","22.1202","21.9500","22.3100","21.8675","","-0.04%"
"08/26/2016","22.1300","21.9300","22.1800","21.8595","","-0.07%"
"08/25/2016","22.1451","21.9200","22.1550","21.8491","","0.29%"
"08/24/2016","22.0808","21.9200","22.1600","21.8000","","-0.04%"
"08/23/2016","22.0906","21.9200","22.1550","21.8475","","-0.09%"
"08/22/2016","22.1102","21.9220","22.1800","21.8475","","0.00%"
"08/19/2016","22.1112","21.9100","22.2232","21.8315","","0.27%"
"08/18/2016","22.0512","21.9100","22.1600","21.8315","","-0.04%"
"08/17/2016","22.0610","21.8500","22.1300","21.8000","","-0.09%"
"08/16/2016","22.0806","21.9100","22.2000","21.8275","","-0.09%"
"08/15/2016","22.1009","21.8940","22.1550","21.8275","","-0.04%"
"08/12/2016","22.1100","21.9084","22.2305","21.8000","","-0.09%"
"08/11/2016","22.1303","21.9000","22.1500","21.8000","","0.27%"
"08/10/2016","22.0706","21.8400","22.1000","21.8000","","-0.09%"
"08/09/2016","22.0902","21.8100","22.1100","21.8000","","0.09%"
"08/08/2016","22.0706","21.8940","22.1200","21.7781","","-0.13%"
"08/05/2016","22.1000","21.9000","22.1500","21.7955","","-0.02%"
"08/04/2016","22.1050","21.7900","22.1900","21.7900","","0.02%"
"08/03/2016","22.1000","21.8710","22.1900","21.7682","","0.04%"
"08/02/2016","22.0902","21.8900","22.2220","21.7782","","0.02%"
"08/01/2016","22.0854","21.8710","22.1050","21.8000","","-0.03%"
"07/29/2016","22.0913","21.8900","22.2131","21.7730","","0.31%"
"07/28/2016","22.0223","21.7600","22.0900","21.7600","","-0.13%"
"07/27/2016","22.0500","21.8800","22.0800","21.7730","","0.08%"
"07/26/2016","22.0321","21.7600","22.0900","21.7600","","-0.13%"
"07/25/2016","22.0615","21.8560","22.1800","21.7655","","0.03%"
"07/22/2016","22.0551","21.8600","22.1570","21.6886","","0.88%"
"07/21/2016","21.8618","21.8490","22.0800","21.6498","","-0.86%"
"07/20/2016","22.0504","22.0400","22.2400","21.6886","","-0.09%"
"07/19/2016","22.0700","21.6700","22.0700","21.6700","","0.77%"
"07/18/2016","21.9006","21.8430","22.0430","21.6886","","-1.13%"
"07/15/2016","22.1500","21.6900","22.1930","21.6300","","0.54%"
"07/14/2016","22.0314","21.7200","22.1500","21.7000","","-0.18%"
"07/13/2016","22.0706","21.7800","22.1050","21.7100","","0.78%"
"07/12/2016","21.9006","21.8390","22.2000","21.6886","","-0.86%"
"07/11/2016","22.0902","21.8310","22.1100","21.6483","","0.81%"
"07/08/2016","21.9124","21.7000","22.1742","21.6483","","-0.51%"
"07/07/2016","22.0256","21.6600","22.1360","21.6400","","0.02%"
"07/06/2016","22.0209","21.8331","22.1228","21.6500","","0.51%"
"07/05/2016","21.9100","21.6600","22.0800","21.6600","","0.00%"
"07/04/2016","21.9100","21.8080","22.0160","21.7000","","0.05%"
"07/01/2016","21.9000","21.7000","22.0731","21.6200","","-0.66%"
"06/30/2016","22.0452","21.7000","22.0550","21.6395","","0.75%"
"06/29/2016","21.8806","21.7620","22.0550","21.6686","","0.00%"
"06/28/2016","21.8802","21.6800","21.9740","21.6683","","0.66%"
"06/27/2016","21.7377","21.7620","22.0000","21.5258","","-1.19%"
"06/24/2016","22.0002","21.5700","22.0220","21.5451","","1.06%"
"06/23/2016","21.7700","21.4500","21.8410","21.4500","","0.05%"
"06/22/2016","21.7600","21.7100","22.0000","21.5384","","-0.08%"
"06/21/2016","21.7764","21.5900","21.9881","21.5089","","0.34%"
"06/20/2016","21.7016","21.6410","22.0400","21.4897","","-0.35%"
"06/17/2016","21.7777","21.6410","22.0493","21.5089","","-0.33%"
"06/16/2016","21.8503","21.6410","21.9920","21.4100","","0.50%"
"06/15/2016","21.7415","21.6100","22.0130","21.4954","","0.10%"
"06/14/2016","21.7208","21.5400","22.0000","21.5089","","-0.42%"
"06/13/2016","21.8115","21.6410","21.8410","21.5300","","0.38%"
"06/10/2016","21.7300","21.5300","21.8410","21.5300","","0.00%"
"06/09/2016","21.7300","21.5300","21.8410","21.5085","","0.04%"
"06/08/2016","21.7204","21.5200","21.8900","21.4985","","-1.27%"
"06/07/2016","22.0000","21.6410","22.0000","21.4985","","1.29%"
"06/06/2016","21.7200","21.6410","22.0100","21.5100","","-0.51%"
"06/03/2016","21.8309","21.5300","22.1357","21.5100","","-0.09%"
"06/02/2016","21.8503","21.6410","22.0319","21.4800","","0.65%"
"06/01/2016","21.7100","21.6330","22.0100","21.4885","","0.18%"
"05/31/2016","21.6712","21.3580","21.8500","21.3580","","-0.13%"
"05/30/2016","21.7000","21.6190","21.7690","21.3580","","-1.41%"
"05/27/2016","22.0100","21.6120","22.0902","21.4900","","1.48%"
"05/26/2016","21.6900","21.4900","22.0400","21.4600","","-1.10%"
"05/25/2016","21.9305","21.5920","21.9500","21.3700","","0.64%"
"05/24/2016","21.7903","21.4800","21.8100","21.4585","","0.55%"
"05/23/2016","21.6704","21.5710","21.9700","21.4485","","-0.04%"
"05/20/2016","21.6800","21.4700","21.9000","21.4100","","0.22%"
"05/19/2016","21.6320","21.4100","21.7710","21.4100","","-0.04%"
"05/18/2016","21.6404","21.4700","21.7710","21.4000","","0.00%"
"05/17/2016","21.6408","21.4700","21.7570","21.4100","","-0.13%"
"05/16/2016","21.6700","21.5370","21.7600","21.4289","","0.05%"
"05/13/2016","21.6600","21.4200","21.7700","21.4000","","0.05%"
"05/12/2016","21.6500","21.4380","21.8000","21.3455","","0.00%"
"05/11/2016","21.6504","21.5000","21.7500","21.3455","","0.06%"
"05/10/2016","21.6369","21.4380","21.7300","21.3785","","-0.04%"
"05/09/2016","21.6465","21.4380","21.7045","21.3455","","0.00%"
"05/06/2016","21.6465","21.4380","21.7330","21.3455","","0.12%"
"05/05/2016","21.6212","21.4380","21.6655","21.4000","","-0.20%"
"05/04/2016","21.6655","21.4000","21.7039","21.4000","","0.00%"
"05/03/2016","21.6655","21.4380","21.6869","21.3242","","0.02%"
"05/02/2016","21.6616","21.4380","21.6830","21.3926","","0.05%"
"04/29/2016","21.6503","21.4380","21.6998","21.3455","","0.06%"
"04/28/2016","21.6378","21.4380","21.6600","21.3455","","-0.04%"
"04/27/2016","21.6454","21.4380","21.7048","21.3786","","-0.03%"
"04/26/2016","21.6525","21.4380","21.7141","21.3455","","-0.01%"
"04/25/2016","21.6550","21.4380","21.6550","21.3455","","0.04%"
"04/22/2016","21.6474","21.4380","21.6928","21.3000","","-0.01%"
"04/21/2016","21.6504","21.4380","21.6998","21.3886","","0.00%"
"04/20/2016","21.6512","21.4380","21.6891","21.3000","","0.01%"
"04/19/2016","21.6500","21.4380","21.6880","21.3455","","0.16%"
"04/18/2016","21.6162","21.4260","21.6616","21.3330","","0.12%"
"04/15/2016","21.5905","21.4260","21.7377","21.2787","","-0.16%"
"04/14/2016","21.6258","21.3950","21.6354","21.2500","","0.16%"
"04/13/2016","21.5904","21.3950","21.6100","21.2000","","0.23%"
"04/12/2016","21.5405","21.3950","21.6250","21.2500","","-0.41%"
"04/11/2016","21.6300","21.3950","21.7150","21.2032","","0.35%"
"04/08/2016","21.5550","21.3950","21.6400","21.3000","","-0.23%"
"04/07/2016","21.6050","21.3580","21.6100","21.2650","","0.02%"
"04/06/2016","21.6000","21.3580","21.6150","21.2650","","-0.02%"
"04/05/2016","21.6050","21.3580","21.6100","21.2650","","0.02%"
"04/04/2016","21.6000","21.3580","21.6050","21.3000","","0.02%"
"04/01/2016","21.5964","21.3580","21.6159","21.2650","","0.05%"
"03/31/2016","21.5854","21.3600","21.6118","21.2650","","-0.03%"
"03/30/2016","21.5915","21.3470","21.6159","21.2535","","0.32%"
